Random,ACHP,PHR,AWWGV,ALAP,ANPL,ARD,ADWR,PDMVG,ARL,AWWR,ADWV,PDMRG,row_index,beat_index,source_row_start,source_row_end,bar_index,beat_in_bar,ACHP_norm,ADWR_norm,ADWV_norm,ALAP_norm,ANPL_norm,ARD_norm,ARL_norm,AWWGV_norm,AWWR_norm,PDMRG_norm,PHR_norm,growth_mass,leaf_energy,root_energy,vitality,growth_speed
R1,34.498904353671165,54.559293971303916,1.154861220926853,1284.2365627302113,4.996501313686386,16.274066476321128,1.7036445585267854,18.40027450638043,19.737445458749047,2.9597629210899026,0.21016100136164792,57.63488829576681,1248.4242424242425,12.0,1200.0,1299.0,4.0,1.0,0.13121375361915114,0.7574676951806874,0.23278204574533498,0.5727492376621723,0.9976285606408593,0.4239257436753763,0.67824917653925,0.3189903571516367,0.314366003319148,1.0,0.43802273576370215,0.3882880740180643,0.5465084231939377,0.6984773937183129,0.38642389153270407,0.00423870851430397
R1,34.50116233380396,54.56060440136304,1.1504989637210696,1284.2374260934853,5.001563411517158,16.27687037012517,1.7053794849094062,18.40185814416674,19.73600890059005,2.955960778317991,0.21464593814564845,57.633293576031804,1351.2903225806451,13.0,1300.0,1399.0,4.0,2.0,0.13137861972325232,0.7583891469626622,0.24060849822399466,0.5727500279413669,1.0,0.42415606494846153,0.6781163449251901,0.3138613728868123,0.3136999685823015,0.9999996069547382,0.43805554025649346,0.38807600169329104,0.5471510984905908,0.698493239541036,0.3864136433991992,0.007595867798543019
R1,34.49708445574421,54.56176708974898,1.154964720739983,1284.233780874472,4.997870888751419,16.28022444589408,1.7030760997764003,18.402660338090257,19.734561330637366,2.959184115204067,0.2104706534790301,57.63509874422855,1442.0666666666666,14.0,1400.0,1499.0,4.0,3.0,0.13108087402613736,0.7571657761288078,0.23332240510786897,0.57274669129174,0.9983123564273335,0.4244315800196836,0.677982495103604,0.3191120484889224,0.31426461185412846,1.0,0.43808464627593324,0.3883530061819903,0.5466383623959576,0.6985224720473466,0.38643996847936407,0.0015088143971668858
R1,34.50135811580352,54.561836714200965,1.149532635611652,1284.2357088911483,4.996314006136411,16.278308063400896,1.7054683310874503,18.398965725790042,19.734528179810198,2.959631498066366,0.21015769372372245,57.63367026830336,1548.8076923076924,15.0,1500.0,1599.0,4.0,4.0,0.1313929147186119,0.758436334826021,0.23277627374178458,0.57274845610096,0.9975350425002933,0.4242741619124385,0.6779794298062802,0.312725199242285,0.31434298148536954,1.0,0.43808638921125226,0.3862820868197032,0.5465384402860889,0.6984740204962436,0.3864324598636597,2.5957748918025708e-05
R1,34.50056099447051,54.559719938941285,1.1517447973944126,1284.2356147580037,4.99900376897359,16.278144845735497,1.7051254373587528,18.399336638028416,19.73648619310898,2.960872803567951,0.2129204384567452,57.6332847652945,1650.2777777777778,16.0,1600.0,1699.0,5.0,1.0,0.131334713015789,0.7582542175670401,0.23759740978116098,0.5727483699362275,0.9988779761894615,0.4242607546641217,0.6781604778656292,0.3153261790652956,0.3145604253407666,0.9999993475491764,0.4380333991731624,0.3881745944776853,0.5468566744234045,0.6985422218102411,0.3864440082308253,0.013332883663469297
R1,34.49866673400218,54.561675953396005,1.1537568577143529,1284.2370537007762,4.997941734179621,16.273789455923268,1.704506167815293,18.403023719786862,19.734843255968524,2.9599930095374303,0.21100584922578233,57.63414311980508,1749.4166666666667,17.0,1700.0,1799.0,5.0,2.0,0.1311964038522003,0.7579253119546407,0.23425635006193835,0.5727496870718638,0.9983477278403596,0.4239029882876316,0.6780085633811378,0.31769188682484023,0.3144063087226517,1.0,0.43808236482503593,0.38823006997267284,0.5466832122980887,0.6983743218387446,0.3864328018973502,0.009759931718600736
R1,34.49994528617974,54.561572576728096,1.1519737243412922,1284.2356111809672,5.000925303687992,16.278151424667712,1.7060761276579681,18.39930320820035,19.73698295017444,2.9552970437388986,0.2085332071620454,57.63860747296218,1843.909090909091,18.0,1800.0,1899.0,5.0,3.0,0.13128975716091312,0.7587591469283627,0.22994145856165943,0.5727483666619886,0.9998373521118321,0.42426129507975413,0.6782064105989385,0.31559534309046655,0.3135836998590469,1.0,0.43807977695769146,0.38659441614442946,0.5470830301741268,0.6985609527635017,0.38643588271083523,0.011888636763469452
R1,34.50064231919207,54.56038571457528,1.15549944658662,1284.238507717978,4.999885185780716,16.277839388353847,1.7043130362102612,18.401549602398624,19.733547252067662,2.9581911924794086,0.21273818304653508,57.63782847984309,1951.15,19.0,1900.0,1999.0,5.0,4.0,0.13134065092897756,0.7578227361546558,0.23727936442719377,0.5727510180058725,0.9993180463354713,0.42423566336682883,0.6778887281423753,0.31974075980144206,0.31409067808433094,1.0,0.43805006578717515,0.3894523555679574,0.5469696649652037,0.6984261902669988,0.38644671612991427,0.002713812974726264
R1,34.500909866943275,54.55997540710045,1.1519211079824705,1284.2384878119403,4.998337469371523,16.275796494006258,1.704895782466727,18.402888386569952,19.73337186285907,2.959559398970965,0.2113271631036025,57.6335605725084,2050.176470588235,20.0,2000.0,2099.0,6.0,1.0,0.13136018589067272,0.7581322435676726,0.23481705981474116,0.5727509997848895,0.998545308873843,0.4240678531501091,0.6778725107469847,0.3155334786785949,0.3143303516329645,1.0,0.4380397944045046,0.38760916612223206,0.5467823328888629,0.6983693602438266,0.38644810220561226,0.0
R1,34.49994010935602,54.56197731478007,1.1523767842431905,1284.2364081010487,4.998171682565416,16.278330911118847,1.7016583105731153,18.3992390487382,19.737374483527905,2.9598643445879103,0.21434713881146542,57.63570151186365,2146.2413793103447,21.0,2100.0,2199.0,6.0,2.0,0.1312893791758521,0.7564127618217348,0.24008707754355585,0.5727490961224361,0.9984625355214627,0.42427603870088104,0.6782426138023893,0.31606924634676176,0.31438377003041,1.0,0.43808990891888694,0.3885201466020272,0.5467395408882175,0.6985798571312201,0.38645046554302437,0.022342610161489765
R1,34.50018801270116,54.56219686934551,1.1511264041498366,1284.2345224279657,5.00001191638796,16.277092460821407,1.705913167691474,18.400661632395092,19.733092863767265,2.9604596008576602,0.21354112108735526,57.63408565760448,2256.3870967741937,22.0,2200.0,2299.0,6.0,3.0,0.13130747980398136,0.7586725958487199,0.2386805338800622,0.5727473700724056,0.9993813198700611,0.4241743082256584,0.6778467130447103,0.3145990946520475,0.3144880431671023,1.0,0.43809540511161327,0.38820231986574866,0.5469738904412923,0.6983909776855817,0.38644837415508276,0.023961254681376228
R1,34.499861954369074,54.56174624395314,1.1528880071730987,1284.2346560553078,5.001440134231182,16.277299562912358,1.7103557230728115,18.40209317695103,19.735793521107226,2.9613931134999927,0.2123945373912475,57.634495051839515,2349.953488372093,23.0,2300.0,2399.0,6.0,4.0,0.1312836727003936,0.7610321199263193,0.23667968453868332,0.5727474923881347,1.0,0.4241913202883754,0.6780964298217466,0.3166703237797569,0.3146515698635936,1.0,0.4380841244352179,0.38903986668181384,0.5471214733847787,0.6984959680152112,0.3864450515129973,0.0005536985335702486
R1,34.50038798945845,54.55991622281401,1.152116177535199,1284.239539661086,5.000342717090532,16.277985646210915,1.7024925722478126,18.404906772985722,19.735850091609226,2.9589786055931775,0.20967968846068677,57.63544627636556,2452.815789473684,24.0,2400.0,2499.0,7.0,1.0,0.13132208107899127,0.7568558537675856,0.23194212921403035,0.5727519625945441,0.9995464806796847,0.424247677479414,0.6781016606236058,0.31576283440414993,0.31422861201198166,1.0,0.43803831282181005,0.3868337416407711,0.5470216276611634,0.6985149674932665,0.3864534200042287,0.010147382493208398
R1,34.50113858811935,54.56256058899992,1.1498255861303928,1284.2368588083616,4.9991029929314434,16.27520532204465,1.7055803606360675,18.397904033208935,19.738375697297407,2.9582609147925667,0.21342460118501166,57.63816373921976,2554.535714285714,25.0,2500.0,2599.0,7.0,2.0,0.13137688593540642,0.7584958358101788,0.23847720047260734,0.5727495086771774,0.9989275163176587,0.4240192922956952,0.6783351912175041,0.3130696398678862,0.3141028915874218,1.0,0.43810451024370184,0.38749470410717285,0.5468822237647666,0.6985398641757101,0.38646400903961897,0.002574475411847548
R1,34.50094246924231,54.56246001568032,1.1494374254250699,1284.2381220026891,4.998249861948971,16.27446172283855,1.7085995713853592,18.40151830768507,19.732968529426568,2.9593314528069823,0.21249850892670366,57.631972688623904,2649.625,26.0,2600.0,2699.0,7.0,3.0,0.1313625663429844,0.7600993949888053,0.23686112038060728,0.5727506649415517,0.9985015686014517,0.4239582105544512,0.6778352164470582,0.3126132545481062,0.31429042150081243,0.9999607174125563,0.4381019925536391,0.3873793475409228,0.5467719612769565,0.6983097649689256,0.38647418593269006,0.00046063085292783883
R1,34.50220899530943,54.55907719696164,1.1523661300350525,1284.2360582727547,5.00020364417121,16.27727863847673,1.7059096682681605,18.402558206902974,19.736770250533212,2.959019323075491,0.211313773088251,57.63710469609805,2745.1666666666665,27.0,2700.0,2799.0,7.0,4.0,0.13145504156692273,0.7586707372396858,0.23479369352801646,0.5727487759072604,0.9994770449264551,0.4241896014848154,0.6781867432875406,0.3160567195141345,0.3142357446367263,1.0,0.438017309169357,0.3878716741426691,0.5470427228599578,0.6985315777604608,0.3864752933089306,0.012849966739877
R1,34.50263216152257,54.55968503497999,1.1547551094953972,1284.234674384364,5.000886142590099,16.27812651711654,1.705989359417917,18.40350828442657,19.73839909917349,2.9598774243893766,0.2114127277410201,57.63390119312867,2854.551724137931,28.0,2800.0,2899.0,8.0,1.0,0.1314859389888859,0.7587130626966542,0.23496637464365724,0.5727475091656284,0.9998177999204872,0.42425924908967877,0.6783373550762748,0.31886559516797075,0.3143860612652874,1.0,0.4380325254090583,0.3889353610931739,0.5471366108013204,0.6986127167574137,0.38645250068563897,0.00817903927477111
R1,34.49940116870023,54.55903233754017,1.1529100127353744,1284.2370514832924,4.999001602585941,16.27731436885433,1.708165013077475,18.400506747177793,19.734443771779357,2.961951607095178,0.2107412615986403,57.63594503197231,2950.075,29.0,2900.0,2999.0,8.0,2.0,0.13125002849912526,0.7598685929610172,0.23379463062418487,0.5727496850420909,0.9988768945643764,0.42419253649827593,0.6779716250022033,0.31669619712406616,0.31474940315313965,1.0,0.43801618618644156,0.3882636644987485,0.5468315904597725,0.6984464109503641,0.38641678298808774,0.0041815130735900485
R1,34.497761444184356,54.55806934136385,1.1533720246971326,1284.2373696743443,5.000881776724453,16.277026537944998,1.7075691212339221,18.403531934926296,19.73433748311907,2.959827955358641,0.2111064027953038,57.63570176585436,3054.1,30.0,3000.0,3099.0,8.0,3.0,0.1311303042425629,0.7595521036813528,0.23443182137208624,0.572749976298131,0.9998156201491047,0.42416889309873806,0.6779617970017051,0.31723941408038797,0.31437739560099104,1.0,0.43799207913784005,0.38842492883907137,0.5470304856442041,0.6984353867303035,0.38640130340940093,0.008356084248648366
R1,34.500635009440416,54.55940115342652,1.1513102347576738,1284.2352220946436,4.998304602955298,16.278679945720143,1.7036715710771237,18.402284226496917,19.73683200854942,2.9598452689967067,0.21028570485609513,57.635139066892634,3140.9210526315787,31.0,3100.0,3199.0,8.0,4.0,0.1313401172084814,0.7574820420503264,0.23299965995490324,0.5727480105119928,0.9985288994651841,0.42430470957764727,0.678192453753854,0.3148152360326475,0.31438042849193304,1.0,0.4380254188944377,0.3868767801354558,0.5467708647592371,0.6985683943748358,0.3864169643904205,0.01959678826330034
R1,34.50090932346563,54.560370851005175,1.1510871527680315,1284.2390347840355,4.998958766168476,16.277748936390847,1.7045411941240907,18.4017485372631,19.73870658538405,2.9614969391969073,0.21020783959122832,57.6369481027744,3251.8529411764707,32.0,3200.0,3299.0,9.0,1.0,0.1313601462087282,0.757943915080964,0.23286378093930768,0.5727515004555572,0.998855507374643,0.4242282333381875,0.6783657868452181,0.3145529442968177,0.3146697573764964,1.0,0.43804969370178604,0.3869225090520646,0.5468600959112799,0.6986147847395434,0.3864252588514044,0.002436832740390364
R1,34.49859535065925,54.55878032638316,1.149280678284957,1284.2355407571094,5.00195733617567,16.27450145637366,1.7053991480247428,18.404034000510215,19.73510492118433,2.961282916952748,0.21170574295070166,57.636935103993615,3347.34375,33.0,3300.0,3399.0,9.0,2.0,0.13119119180738414,0.7583995904102043,0.23547770172016771,0.5727483021995413,1.0,0.4239614744007416,0.6780327583033838,0.31242895692940326,0.3146322663464065,1.0,0.4380098774955458,0.38678365993796715,0.5470940935320088,0.698401545641576,0.38643470648361183,0.00376339280062845
R1,34.50081008017719,54.561757697781104,1.1517757804568662,1284.2385401693994,5.000317407850663,16.277785242019206,1.710358893417642,18.40254306287068,19.734021390850852,2.9614526220468194,0.21237871035158518,57.63460658724802,3450.9473684210525,34.0,3400.0,3499.0,9.0,3.0,0.13135289997388078,0.761033803755629,0.23665206551532558,0.5727510477102667,0.99953384438685,0.42423121560468124,0.6779325694720598,0.31536260782964953,0.31466199418527313,1.0,0.43808441116323843,0.38857958514088653,0.5470273025584967,0.6984423924702283,0.3864384039884176,0.004421676642067741
R1,34.50120715124782,54.560943924553534,1.1527341244630538,1284.2347754685247,4.99877296641898,16.275645942245426,1.7060476962823867,18.399915744420678,19.734179658181798,2.9604510435157683,0.21093160758390941,57.63550836253713,3551.2285714285713,35.0,3500.0,3599.0,9.0,4.0,0.13138189206265746,0.7587440464941564,0.23412679446059098,0.5727476016929706,0.9987627420424775,0.42405548632181833,0.6779472036898887,0.316489394054338,0.3144865441473924,1.0,0.4380640396693218,0.3879670921468159,0.5468416738912534,0.6983955273725009,0.3864644309837632,0.010744186309885292
R1,34.50212768340328,54.558831598962264,1.1519104836991525,1284.236246283741,4.999861325818484,16.275954866592567,1.7059327259663342,18.399623588907225,19.738110218619518,2.957778425548355,0.21066269375062677,57.63410544836001,3646.28125,36.0,3600.0,3699.0,10.0,1.0,0.13144910458944922,0.7586829836135282,0.23365752556374747,0.5727489480030342,0.999306133631994,0.4240808624073242,0.678310643682786,0.31552098703048875,0.31401837224765006,1.0,0.43801116102146925,0.3874050403580387,0.5469982913861986,0.6985485161953118,0.38646503884433786,0.019626503123351777
R1,34.50144096992093,54.56066405145899,1.151913094982122,1284.2347359727041,4.998797616205411,16.275900773274767,1.7067304655091515,18.402225461775902,19.73472672545422,2.9628346079657737,0.211851406465523,57.636924451068744,3753.4117647058824,37.0,3700.0,3799.0,10.0,2.0,0.13139896430042508,0.759106677973499,0.23573189227658556,0.5727475655404884,0.9987750490861214,0.42407641900015836,0.6779977883657266,0.3155240572825691,0.3149040815247219,1.0,0.4380570334999742,0.38812715448009655,0.5468498560548777,0.6984220410463382,0.3864511344047135,0.019543308063423005
R1,34.49959127336277,54.560278083715076,1.152080421928253,1284.2360460544837,5.00115965847084,16.27699656015773,1.7081650109516593,18.40287187517826,19.734975180607336,2.9592919213710345,0.21398684597451156,57.63479924515458,3851.09375,38.0,3800.0,3899.0,10.0,3.0,0.13126390896451492,0.7598685918319568,0.23945834744040692,0.5727487647232714,0.9999543598006716,0.42416643062240683,0.6780207618170994,0.31572079425457744,0.3142834966399858,1.0,0.438047371423021,0.3889385400035713,0.5471047067649945,0.6984582339135619,0.38642657061168434,0.00677178141215228
R1,34.5000058399777,54.55619135216551,1.1483897263235274,1284.2334210286838,5.003255091908408,16.276617035337264,1.7053566340535649,18.4042851986731,19.732680198732574,2.9622949171650412,0.21163922534988497,57.63484064086011,3953.1428571428573,39.0,3900.0,3999.0,10.0,4.0,0.13129417848801608,0.7583770104466432,0.23536162497999086,0.5727463619070555,1.0,0.4241352551764283,0.6778085558964732,0.3113814078337589,0.3148095419868855,1.0,0.43794506672180905,0.38643360532386384,0.5471241164045798,0.6983639989115178,0.38642478099965544,0.0015590155701378106
R1,34.50048936917823,54.562153210523306,1.1530190812464205,1284.2367897928311,5.0005561048847325,16.27474537175885,1.7043344136871115,18.40166575497319,19.73492692109515,2.960647348057096,0.21332639260308295,57.633833818417386,4041.848484848485,40.0,4000.0,4099.0,11.0,1.0,0.13132948330507474,0.757834090131594,0.23830582129013958,0.5727494455038419,0.9996530200569593,0.42398151043133636,0.6780162994924399,0.31682443593497384,0.3145209315050926,1.0,0.43809431218375466,0.38874676773786065,0.5470493504824911,0.6984009729263769,0.38641136567372203,0.004135205665244064
R1,34.49838609133742,54.55893343847773,1.1499188250420043,1284.2346523687747,5.000145929278339,16.275380619057103,1.7041155961499412,18.404770875440715,19.73570088488156,2.957638961444615,0.21294549162930498,57.633829467154634,4149.277777777777,41.0,4100.0,4199.0,11.0,2.0,0.131175912767221,0.7577178720536556,0.23764112889559275,0.5727474890136683,0.9994482292729217,0.42403369178223005,0.6780878641961235,0.31317926680824426,0.31399394182953944,1.0,0.43801371040869347,0.38718302903012003,0.5469512012045475,0.6984452532131185,0.38643818778735817,0.007206047151728735
R1,34.50049666892566,54.56317057212195,1.152163229829195,1284.232800553391,4.998180415246304,16.273472482314375,1.7051825271896992,18.404741623482188,19.73812291797683,2.961543506375844,0.2136153874757196,57.63641257307614,4249.068965517241,42.0,4200.0,4299.0,11.0,3.0,0.13133001629511407,0.758284539041764,0.23881013266534912,0.572745793955268,0.9984668955383381,0.42387695100867717,0.6783118179311928,0.31581815678981995,0.3146779147131956,1.0,0.43811978018259706,0.3886247678961585,0.5467513360529893,0.6984878124750802,0.3864383690753089,0.02334653428041514
R1,34.5025237174735,54.55778515057263,1.1526119787029687,1284.2357755630323,5.0027385933187185,16.277347254997554,1.7063169102966511,18.403524683300503,19.734714992101264,2.9600360764021847,0.21146212239948875,57.63804274058604,4348.407407407408,43.0,4300.0,4399.0,11.0,4.0,0.13147802096178582,0.7588870310816649,0.23505257094158136,0.57274851712904,1.0,0.424195237876753,0.6779967034390901,0.3163457794869391,0.3144138528969908,1.0,0.43798496488195354,0.38811240644932565,0.5471802389966037,0.6984572527386619,0.3864577596144168,0.00904564122886646
R1,34.50071873301461,54.55965370367696,1.1533415752915936,1284.2341574636155,5.002016298119693,16.27544907671075,1.7073004073362008,18.400460029919184,19.730098614144342,2.9578015623280263,0.21308727146924503,57.635076735287434,4447.911764705882,44.0,4400.0,4499.0,12.0,1.0,0.13134623027356027,0.7594093847150745,0.23788854223343095,0.5727470360024476,1.0,0.42403931512428306,0.6775698492032987,0.31720361277053494,0.3140224251988106,1.0,0.4380317410806637,0.38898645615909094,0.5471400352831695,0.6982397342186044,0.38645510773242764,0.017112403378806332
R1,34.501314839864826,54.560473070175675,1.151363570265486,1284.2369293905479,4.999459478082885,16.27216701439049,1.707039959874146,18.398581083096673,19.735725095495233,2.96191808661028,0.21136454416248357,57.63247347310375,4550.592592592592,45.0,4500.0,4599.0,12.0,2.0,0.131389754931991,0.7592710562070609,0.23488229174442593,0.5727495732845507,0.999105500752919,0.423769715480082,0.6780901028349643,0.31487794599389485,0.3147435312517731,0.9999754614997788,0.4380522525930588,0.38772383350110384,0.5469306096458749,0.6983595942279439,0.38644161148511563,0.0018987947068402824
R1,34.49841661422743,54.56273738644549,1.1547926680328156,1284.2353627857865,4.997441704946021,16.273695628616483,1.7029973998578536,18.404930437093686,19.733833982004246,2.958761307301249,0.21280187760776936,57.636369644057794,4642.5,46.0,4600.0,4699.0,12.0,3.0,0.13117814139177278,0.7571239771332351,0.2373905148136223,0.5727481392935688,0.9980980753081405,0.4238952809968927,0.6779152406786323,0.3189097551379912,0.3141905471050689,1.0,0.43810893608122614,0.3890689494639356,0.5466146239266729,0.6983346805705207,0.38642561787906843,0.0
R1,34.49981826908659,54.556761651611495,1.1555597398984676,1284.236715651468,5.002221650541677,16.278157880287285,1.7053068231097541,18.401846583245245,19.73980994050794,2.9597976130333428,0.20905154771645867,57.63630947249323,4742.0,47.0,4700.0,4799.0,12.0,4.0,0.13128048302559298,0.7583505549247282,0.2308459903114378,0.5727493776385777,1.0,0.4242618253660711,0.678467808779429,0.31981165049705046,0.3143720804290321,1.0,0.43795934324418767,0.3883664068284589,0.5471213648450379,0.698665671121593,0.38642081394407574,0.004111765967085912
R1,34.50066882507883,54.560503663947614,1.1517611899402918,1284.2348626123332,5.002577223041795,16.278159714392547,1.7064204102680098,18.403272085312867,19.73503801131207,2.9596468051503573,0.21244201116885578,57.63546200181231,4843.518518518518,48.0,4800.0,4899.0,13.0,1.0,0.1313425862525986,0.7589420018481471,0.2367625287976613,0.5727476814600175,1.0,0.42426197602564975,0.6780265714697543,0.31534545282791626,0.31434566288116916,1.0,0.4380530184585577,0.38809823033922464,0.5471392325327875,0.6984892213955967,0.38642795658921697,0.4236432172749671
R1,34.50103534732158,54.55918413996497,1.1517837844425878,1284.2340733436167,4.999566379168611,16.276180662246066,1.7067852948810855,18.4034260224832,19.734891172071485,2.9613436574727654,0.21321778032041444,57.63578295471544,4946.8421052631575,49.0,4900.0,4999.0,13.0,2.0,0.13136934782297333,0.7591357988762526,0.23811628709827842,0.5727469590032436,0.9991588738858382,0.42409941002217894,0.6780129939524,0.3153720186266028,0.31464290647716764,1.0,0.43801998631412903,0.3884913503335091,0.5469366543698112,0.6984350205876138,0.46636504571462756,0.41737908503130916
